index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=275099855_hash=3cc64bf6_2023.09.13-03.37,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=275099855_hash=3cc64bf6_2023.09.13-03.37.08,315.271,7.118,1009.792
ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=690661295_hash=6675efcd_2023.09.11-13.24,ACSTravelTime,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=690661295_hash=6675efcd_2023.09.11-13.24.51,21934.706,112.274,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254956_hash=10ea272b_2023.09.12-00.50,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254956_hash=10ea272b_2023.09.12-00.50.14,18.186,1.581,2.7
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=323615114_hash=68698573_2023.09.13-04.08,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=323615114_hash=68698573_2023.09.13-04.08.15,811.658,27.382,2.783
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=652682409_hash=07133a5b_2023.09.13-07.40,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=652682409_hash=07133a5b_2023.09.13-07.40.23,560.239,6.653,2.591
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=211813082_hash=5c074de5_2023.09.12-06.15,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=211813082_hash=5c074de5_2023.09.12-06.15.53,1272.578,3.743,801.318
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=985747170_hash=ba044971_2023.09.11-20.43,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=985747170_hash=ba044971_2023.09.11-20.43.13,19829.61,11.41,
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=688091663_hash=68698573_2023.09.12-02.55,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=688091663_hash=68698573_2023.09.12-02.55.24,5877.265,102.77,3.045
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=856633460_hash=fa7d6156_2023.09.11-18.08,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=856633460_hash=fa7d6156_2023.09.11-18.08.23,1113.529,5.092,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254951_hash=10ea272b_2023.09.12-00.33,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254951_hash=10ea272b_2023.09.12-00.33.10,265.9,43.079,2.456
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=508208547_hash=ba683dab_2023.09.12-11.48,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=508208547_hash=ba683dab_2023.09.12-11.48.32,779.155,4.299,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=410146621_hash=a73c135c_2023.09.11-11.41,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=410146621_hash=a73c135c_2023.09.11-11.41.53,50.872,0.443,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=548002991_hash=e96940d4_2023.09.12-03.40,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=548002991_hash=e96940d4_2023.09.12-03.40.20,677.322,1.968,531.03
ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=96165070_hash=f78cd217_2023.09.12-11.18,ACSTravelTime,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=96165070_hash=f78cd217_2023.09.12-11.18.26,1660.318,40.932,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926182987_hash=5c074de5_2023.09.13-08.06,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=926182987_hash=5c074de5_2023.09.13-08.06.22,186.775,3.606,509.665
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=544791781_hash=ba683dab_2023.09.11-12.12,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=544791781_hash=ba683dab_2023.09.11-12.12.36,1110.766,10.257,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=389732095_hash=18f9d321_2023.09.13-06.40,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=389732095_hash=18f9d321_2023.09.13-06.40.05,93.692,0.282,2.518
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=169114218_hash=18f9d321_2023.09.12-04.32,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=169114218_hash=18f9d321_2023.09.12-04.32.49,34.319,0.286,3.093
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=172315630_hash=ba044971_2023.09.11-10.00,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=172315630_hash=ba044971_2023.09.11-10.00.01,30175.185,37.317,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=335449354_hash=ba044971_2023.09.14-19.44,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=335449354_hash=ba044971_2023.09.14-19.44.39,7358.6,26.312,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=258314686_hash=5c074de5_2023.09.11-10.31,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=258314686_hash=5c074de5_2023.09.11-10.31.02,6917.189,9.79,905.623
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=845791821_hash=f28feb9e_2023.09.11-14.04,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=845791821_hash=f28feb9e_2023.09.11-14.04.44,5581.315,11.564,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=410146614_hash=a73c135c_2023.09.11-11.34,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=410146614_hash=a73c135c_2023.09.11-11.34.00,25.015,0.393,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=332781612_hash=e96940d4_2023.09.14-22.11,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=332781612_hash=e96940d4_2023.09.14-22.11.28,502.052,2.659,830.129
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=992498238_hash=fe7ef7e9_2023.09.14-17.23,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=992498238_hash=fe7ef7e9_2023.09.14-17.23.25,27.762,8.649,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=264587438_hash=fe7ef7e9_2023.09.11-10.52,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=264587438_hash=fe7ef7e9_2023.09.11-10.52.33,273.56,77.945,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=541483413_hash=a73c135c_2023.09.12-11.45,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=541483413_hash=a73c135c_2023.09.12-11.45.14,7.587,0.39,
ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=690661304_hash=6675efcd_2023.09.11-13.51,ACSTravelTime,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=690661304_hash=6675efcd_2023.09.11-13.51.58,221.131,1.188,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254957_hash=10ea272b_2023.09.12-00.51,ACSTravelTime,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=60254957_hash=10ea272b_2023.09.12-00.51.09,968.968,91.844,2.733
ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=992498244_hash=fe7ef7e9_2023.09.14-17.23,ACSTravelTime,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=992498244_hash=fe7ef7e9_2023.09.14-17.23.25,111.813,2.773,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=279455157_hash=18f9d321_2023.09.14-22.51,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=279455157_hash=18f9d321_2023.09.14-22.51.53,110.534,0.28,3.103
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=584982400_hash=a73c135c_2023.09.14-17.23,ACSTravelTime,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=584982400_hash=a73c135c_2023.09.14-17.23.27,21.886,0.478,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=939510409_hash=07133a5b_2023.09.14-23.17,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=939510409_hash=07133a5b_2023.09.14-23.17.47,104.86,4.181,2.649
ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=688091662_hash=68698573_2023.09.12-02.53,ACSTravelTime,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=688091662_hash=68698573_2023.09.12-02.53.19,368.347,11.039,2.206
ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=845791819_hash=f28feb9e_2023.09.11-14.00,ACSTravelTime,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=845791819_hash=f28feb9e_2023.09.11-14.00.16,5666.546,11.232,
ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=856633456_hash=fa7d6156_2023.09.11-17.31,ACSTravelTime,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=856633456_hash=fa7d6156_2023.09.11-17.31.29,754.429,2.663,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=335449348_hash=ba044971_2023.09.14-19.39,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=335449348_hash=ba044971_2023.09.14-19.39.19,5421.718,15.546,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=371048056_hash=ba683dab_2023.09.14-17.23,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=371048056_hash=ba683dab_2023.09.14-17.23.27,55.958,4.121,
ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=172315646_hash=ba044971_2023.09.11-10.00,ACSTravelTime,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=172315646_hash=ba044971_2023.09.11-10.00.12,34147.735,9.753,
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=486556326_hash=9be1a8e0_2023.09.12-18.27,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=486556326_hash=9be1a8e0_2023.09.12-18.27.04,605.275,0.449,
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=458189873_hash=86c34c08_2023.09.14-17.28,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=458189873_hash=86c34c08_2023.09.14-17.28.07,13407.191,195.794,
ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=877305905_hash=6675efcd_2023.09.14-17.29,ACSTravelTime,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=877305905_hash=6675efcd_2023.09.14-17.29.55,8645.178,35.823,
ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=217897037_hash=86c34c08_2023.09.12-11.58,ACSTravelTime,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=217897037_hash=86c34c08_2023.09.12-11.58.13,557.925,3.62,
ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=275099858_hash=3cc64bf6_2023.09.13-03.52,ACSTravelTime,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=275099858_hash=3cc64bf6_2023.09.13-03.52.08,63.749,3.957,835.786
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=721152189_hash=07133a5b_2023.09.11-10.00,ACSTravelTime,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=721152189_hash=07133a5b_2023.09.11-10.00.09,5498.208,91.708,3.018
ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=486556332_hash=9be1a8e0_2023.09.12-18.39,ACSTravelTime,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=486556332_hash=9be1a8e0_2023.09.12-18.39.40,951.375,0.461,
ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=960033788_hash=f78cd217_2023.09.14-17.23,ACSTravelTime,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=960033788_hash=f78cd217_2023.09.14-17.23.25,2278.98,66.791,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=258314676_hash=5c074de5_2023.09.11-10.12,ACSTravelTime,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=258314676_hash=5c074de5_2023.09.11-10.12.02,577.053,3.849,584.194
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=218072241_hash=4e40d584_2023.09.12-00.18,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=218072241_hash=4e40d584_2023.09.12-00.18.06,1521.109,1122.31,
ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=960033784_hash=f78cd217_2023.09.14-17.23,ACSTravelTime,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=960033784_hash=f78cd217_2023.09.14-17.23.26,6256.97,212.55,
ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=548002999_hash=e96940d4_2023.09.12-04.04,ACSTravelTime,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=548002999_hash=e96940d4_2023.09.12-04.04.54,550.951,3.677,1135.31
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=169114207_hash=18f9d321_2023.09.12-04.20,ACSTravelTime,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=169114207_hash=18f9d321_2023.09.12-04.20.08,847.086,0.266,2.769
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=544791770_hash=ba683dab_2023.09.11-11.51,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=544791770_hash=ba683dab_2023.09.11-11.51.30,56057.265,106.834,
ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=17691674_hash=f1d88bf4_2023.09.14-18.46,ACSTravelTime,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=17691674_hash=f1d88bf4_2023.09.14-18.46.59,743.801,1.257,
ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=708184173_hash=c6f24925_2023.09.14-22.59,ACSTravelTime,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=708184173_hash=c6f24925_2023.09.14-22.59.08,24.604,0.184,928.62
ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=105808974_hash=4e40d584_2023.09.13-01.17,ACSTravelTime,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=105808974_hash=4e40d584_2023.09.13-01.17.46,26.746,1.925,
ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=508208545_hash=ba683dab_2023.09.12-11.48,ACSTravelTime,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=2_2023-09-06/ACSTravelTime_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=508208545_hash=ba683dab_2023.09.12-11.48.31,457.082,5.187,
