index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375869273_hash=0d2e5add_2023.09.09-09.44,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375869273_hash=0d2e5add_2023.09.09-09.44.43,3233.997,8.481,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=17105281_hash=4ddb7458_2023.09.10-13.01,ACSPublicCoverage,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=17105281_hash=4ddb7458_2023.09.10-13.01.17,1061.527,3.698,15.621
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858159_hash=7a946c00_2023.09.10-11.01,ACSPublicCoverage,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858159_hash=7a946c00_2023.09.10-11.01.28,279.257,1.292,11.93
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254327_hash=df518791_2023.09.10-06.57,ACSPublicCoverage,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254327_hash=df518791_2023.09.10-06.57.01,12939.266,131.662,1.682
ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=895176059_hash=533bcb3c_2023.09.10-17.30,ACSPublicCoverage,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=895176059_hash=533bcb3c_2023.09.10-17.30.44,6485.778,51.492,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779497_hash=0d2e5add_2023.09.09-21.35,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779497_hash=0d2e5add_2023.09.09-21.35.17,11975.799,36.026,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=17105292_hash=4ddb7458_2023.09.10-13.26,ACSPublicCoverage,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=17105292_hash=4ddb7458_2023.09.10-13.26.38,259.737,3.57,12.458
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=340265010_hash=885ec520_2023.09.09-14.28,ACSPublicCoverage,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=340265010_hash=885ec520_2023.09.09-14.28.52,17.363,0.48,
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=163848263_hash=4c2503ab_2023.09.10-14.29,ACSPublicCoverage,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=163848263_hash=4c2503ab_2023.09.10-14.29.25,185.798,63.609,
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=262491747_hash=50e53f98_2023.09.09-14.26,ACSPublicCoverage,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=262491747_hash=50e53f98_2023.09.09-14.26.50,88.618,4.451,
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=602326922_hash=02c933eb_2023.09.10-11.35,ACSPublicCoverage,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=602326922_hash=02c933eb_2023.09.10-11.35.26,28.069,0.341,1.554
ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=415470915_hash=473ddcc7_2023.09.10-04.26,ACSPublicCoverage,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=415470915_hash=473ddcc7_2023.09.10-04.26.55,7705.093,22.897,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=562785840_hash=7984d598_2023.09.09-09.03,ACSPublicCoverage,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=562785840_hash=7984d598_2023.09.09-09.03.33,2280.918,15.771,
ACSPublicCoverage_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=32019171_hash=f6f92d2b_2023.09.10-05.32,ACSPublicCoverage,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=32019171_hash=f6f92d2b_2023.09.10-05.32.37,203.475,46.078,
ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=740202946_hash=473ddcc7_2023.09.11-02.26,ACSPublicCoverage,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=740202946_hash=473ddcc7_2023.09.11-02.26.51,1998.185,21.143,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=865511850_hash=0d2e5add_2023.09.08-03.24,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=865511850_hash=0d2e5add_2023.09.08-03.24.59,1323.751,5.551,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375869278_hash=0d2e5add_2023.09.09-09.55,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=375869278_hash=0d2e5add_2023.09.09-09.55.48,41248.034,64.512,
ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792481410_hash=b8f4b6be_2023.09.10-01.38,ACSPublicCoverage,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792481410_hash=b8f4b6be_2023.09.10-01.38.31,557.182,0.435,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=562785836_hash=7984d598_2023.09.09-09.00,ACSPublicCoverage,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=562785836_hash=7984d598_2023.09.09-09.00.12,434.932,1.737,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=573913192_hash=7db99123_2023.09.09-14.02,ACSPublicCoverage,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=573913192_hash=7db99123_2023.09.09-14.02.03,6904.572,97.655,1.686
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=258423989_hash=50e53f98_2023.09.09-08.18,ACSPublicCoverage,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=258423989_hash=50e53f98_2023.09.09-08.18.56,2791.786,102.648,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=724658424_hash=7984d598_2023.09.09-15.39,ACSPublicCoverage,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=724658424_hash=7984d598_2023.09.09-15.39.31,126414.104,450.728,
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858150_hash=7a946c00_2023.09.10-10.32,ACSPublicCoverage,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858150_hash=7a946c00_2023.09.10-10.32.13,841.346,3.53,12.336
ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=901091284_hash=473ddcc7_2023.09.09-11.21,ACSPublicCoverage,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=901091284_hash=473ddcc7_2023.09.09-11.21.23,5894.234,17.862,
ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792481411_hash=b8f4b6be_2023.09.10-01.38,ACSPublicCoverage,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792481411_hash=b8f4b6be_2023.09.10-01.38.31,640.562,0.442,
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=608646197_hash=885ec520_2023.09.09-08.29,ACSPublicCoverage,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=608646197_hash=885ec520_2023.09.09-08.29.23,18.634,0.469,
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254320_hash=df518791_2023.09.10-06.50,ACSPublicCoverage,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254320_hash=df518791_2023.09.10-06.50.07,10151.841,68.974,1.682
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=201179586_hash=885ec520_2023.09.10-16.01,ACSPublicCoverage,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=201179586_hash=885ec520_2023.09.10-16.01.09,12.726,0.455,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779508_hash=0d2e5add_2023.09.09-22.46,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779508_hash=0d2e5add_2023.09.09-22.46.09,912.981,5.899,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430915_hash=533bcb3c_2023.09.09-14.48,ACSPublicCoverage,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430915_hash=533bcb3c_2023.09.09-14.48.02,745.036,0.411,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=32583296_hash=cc41d788_2023.09.09-08.33,ACSPublicCoverage,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=32583296_hash=cc41d788_2023.09.09-08.33.18,528.145,3.174,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779501_hash=0d2e5add_2023.09.09-22.02,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779501_hash=0d2e5add_2023.09.09-22.02.25,4794.133,16.836,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=724658419_hash=7984d598_2023.09.09-15.33,ACSPublicCoverage,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=724658419_hash=7984d598_2023.09.09-15.33.00,2395.161,6.411,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=48406911_hash=7db99123_2023.09.11-05.53,ACSPublicCoverage,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=48406911_hash=7db99123_2023.09.11-05.53.06,234.781,2.932,1.36
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254302_hash=df518791_2023.09.10-06.15,ACSPublicCoverage,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=277254302_hash=df518791_2023.09.10-06.15.14,280.413,45.964,1.635
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227529518_hash=50e53f98_2023.09.08-02.33,ACSPublicCoverage,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=227529518_hash=50e53f98_2023.09.08-02.33.09,1573.291,74.505,
ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=950560467_hash=cc41d788_2023.09.09-14.39,ACSPublicCoverage,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=950560467_hash=cc41d788_2023.09.09-14.39.38,3700.83,52.901,
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=439805600_hash=02c933eb_2023.09.09-13.29,ACSPublicCoverage,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=439805600_hash=02c933eb_2023.09.09-13.29.05,688.142,0.298,1.489
ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430900_hash=533bcb3c_2023.09.09-14.43,ACSPublicCoverage,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430900_hash=533bcb3c_2023.09.09-14.43.22,12151.225,29.757,
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=565633676_hash=9da8306e_2023.09.10-09.04,ACSPublicCoverage,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=565633676_hash=9da8306e_2023.09.10-09.04.34,3308.526,84.149,1.543
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858136_hash=7a946c00_2023.09.10-10.02,ACSPublicCoverage,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=698858136_hash=7a946c00_2023.09.10-10.02.15,416.43,1.854,13.026
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=800808181_hash=4c2503ab_2023.09.09-08.06,ACSPublicCoverage,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=800808181_hash=4c2503ab_2023.09.09-08.06.46,242.824,5.42,
ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430910_hash=533bcb3c_2023.09.09-14.45,ACSPublicCoverage,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=256430910_hash=533bcb3c_2023.09.09-14.45.27,4420.734,13.851,
ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779509_hash=0d2e5add_2023.09.09-22.50,ACSPublicCoverage,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=368779509_hash=0d2e5add_2023.09.09-22.50.28,912.937,6.063,
ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=258423996_hash=50e53f98_2023.09.09-08.22,ACSPublicCoverage,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=258423996_hash=50e53f98_2023.09.09-08.22.17,987.322,32.011,
ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=161250228_hash=b8f4b6be_2023.09.09-11.12,ACSPublicCoverage,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=161250228_hash=b8f4b6be_2023.09.09-11.12.36,550.972,0.438,
ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=706744273_hash=df518791_2023.09.08-04.27,ACSPublicCoverage,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=706744273_hash=df518791_2023.09.08-04.27.58,1570.171,12.116,1.492
ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=994334951_hash=cf861b65_2023.09.10-11.58,ACSPublicCoverage,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSPublicCoverage_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=994334951_hash=cf861b65_2023.09.10-11.58.49,12.063,0.264,13.643
